provider_id,provider_name,npi,dea,specialty_concept_id,care_site_id,year_of_birth,gender_concept_id,provider_source_value,specialty_source_value,specialty_source_concept_id,gender_source_value,gender_source_concept_id
1453,,,,0,,,0,1453,MedSt,0,,0
1454,,,,0,,,0,1454,MD,0,,0
1455,,,,0,,,0,1455,SRN,0,,0
1457,,,,0,,,0,1457,SRN,0,,0
1458,,,,0,,,0,1458,SRN,0,,0
1460,,,,0,,,0,1460,MD,0,,0
1461,,,,0,,,0,1461,MD,0,,0
1463,,,,0,,,0,1463,CoWker,0,,0
1464,,,,0,,,0,1464,NA,0,,0
1465,,,,0,,,0,1465,MD,0,,0
1467,,,,0,,,0,1467,RN,0,,0
1468,,,,0,,,0,1468,RN,0,,0
1469,,,,0,,,0,1469,U A,0,,0
1471,,,,0,,,0,1471,MD,0,,0
1472,,,,0,,,0,1472,MD,0,,0
1474,,,,0,,,0,1474,RN,0,,0
1475,,,,0,,,0,1475,MedSt,0,,0
1477,,,,0,,,0,1477,MD,0,,0
1478,,,,0,,,0,1478,MedSt,0,,0
1479,,,,0,,,0,1479,RN,0,,0
1481,,,,0,,,0,1481,MD,0,,0
1482,,,,0,,,0,1482,MD,0,,0
1484,,,,0,,,0,1484,MD,0,,0
1485,,,,0,,,0,1485,SRT,0,,0
1486,,,,0,,,0,1486,SRT,0,,0
1488,,,,0,,,0,1488,CoWker,0,,0
1489,,,,0,,,0,1489,RN,0,,0
1491,,,,0,,,0,1491,MD,0,,0
1492,,,,0,,,0,1492,StResp,0,,0
1494,,,,0,,,0,1494,SRT,0,,0
1495,,,,0,,,0,1495,SRT,0,,0
1496,,,,0,,,0,1496,CoWkr,0,,0
1498,,,,0,,,0,1498,RN,0,,0
1499,,,,0,,,0,1499,RN,0,,0
1501,,,,0,,,0,1501,MD,0,,0
1502,,,,0,,,0,1502,LPN,0,,0
1504,,,,0,,,0,1504,RRT,0,,0
1505,,,,0,,,0,1505,RN,0,,0
1506,,,,0,,,0,1506,StPh,0,,0
1507,,,,0,,,0,1507,MFD,0,,0
1508,,,,0,,,0,1508,NA,0,,0
1509,,,,0,,,0,1509,RTSt,0,,0
1510,,,,0,,,0,1510,PCT,0,,0
1511,,,,0,,,0,1511,MD,0,,0
1512,,,,0,,,0,1512,RN,0,,0
1513,,,,0,,,0,1513,MD,0,,0
1514,,,,0,,,0,1514,RN,0,,0
1515,,,,0,,,0,1515,LICSW,0,,0
1516,,,,0,,,0,1516,RN,0,,0
1517,,,,0,,,0,1517,PA,0,,0
1518,,,,0,,,0,1518,UCO,0,,0
1519,,,,0,,,0,1519,MD,0,,0
1520,,,,0,,,0,1520,RN,0,,0
1521,,,,0,,,0,1521,MD,0,,0
1522,,,,0,,,0,1522,RN,0,,0
1523,,,,0,,,0,1523,MD,0,,0
1524,,,,0,,,0,1524,,0,,0
1525,,,,0,,,0,1525,AR,0,,0
1526,,,,0,,,0,1526,MD,0,,0
1527,,,,0,,,0,1527,RN,0,,0
1528,,,,0,,,0,1528,MD,0,,0
1529,,,,0,,,0,1529,MD,0,,0
1530,,,,0,,,0,1530,MD,0,,0
1531,,,,0,,,0,1531,,0,,0
1532,,,,0,,,0,1532,MD,0,,0
1533,,,,0,,,0,1533,MD,0,,0
1534,,,,0,,,0,1534,MD,0,,0
1535,,,,0,,,0,1535,MD,0,,0
1536,,,,0,,,0,1536,MD,0,,0
1537,,,,0,,,0,1537,MD,0,,0
1538,,,,0,,,0,1538,MD,0,,0
1539,,,,0,,,0,1539,MD,0,,0
1540,,,,0,,,0,1540,MD,0,,0
1541,,,,0,,,0,1541,RRT,0,,0
1542,,,,0,,,0,1542,RN,0,,0
1543,,,,0,,,0,1543,MD,0,,0
1544,,,,0,,,0,1544,CRT,0,,0
1545,,,,0,,,0,1545,RN,0,,0
1546,,,,0,,,0,1546,RRT,0,,0
1547,,,,0,,,0,1547,OTR/L,0,,0
1548,,,,0,,,0,1548,MD,0,,0
1549,,,,0,,,0,1549,RN,0,,0
1550,,,,0,,,0,1550,MD,0,,0
1551,,,,0,,,0,1551,MD,0,,0
1552,,,,0,,,0,1552,RPh,0,,0
1553,,,,0,,,0,1553,LICSW,0,,0
1554,,,,0,,,0,1554,MD,0,,0
1555,,,,0,,,0,1555,LICSW,0,,0
1556,,,,0,,,0,1556,MD,0,,0
1557,,,,0,,,0,1557,UCO,0,,0
1558,,,,0,,,0,1558,MD,0,,0
1559,,,,0,,,0,1559,MD,0,,0
1560,,,,0,,,0,1560,MD,0,,0
1561,,,,0,,,0,1561,RN,0,,0
1562,,,,0,,,0,1562,RN,0,,0
1563,,,,0,,,0,1563,RN,0,,0
1564,,,,0,,,0,1564,RN,0,,0
1565,,,,0,,,0,1565,RN,0,,0
1566,,,,0,,,0,1566,RN,0,,0
1567,,,,0,,,0,1567,MD,0,,0
1568,,,,0,,,0,1568,MD,0,,0
1569,,,,0,,,0,1569,RPh,0,,0
1570,,,,0,,,0,1570,MD,0,,0
1571,,,,0,,,0,1571,RPh,0,,0
1572,,,,0,,,0,1572,MD,0,,0
1573,,,,0,,,0,1573,MD,0,,0
1574,,,,0,,,0,1574,MD,0,,0
1575,,,,0,,,0,1575,MD,0,,0
1576,,,,0,,,0,1576,MD,0,,0
1577,,,,0,,,0,1577,MD,0,,0
1578,,,,0,,,0,1578,MD,0,,0
1579,,,,0,,,0,1579,MD,0,,0
1580,,,,0,,,0,1580,MD,0,,0
1581,,,,0,,,0,1581,RPh,0,,0
1582,,,,0,,,0,1582,MD,0,,0
1583,,,,0,,,0,1583,RN,0,,0
1584,,,,0,,,0,1584,RN,0,,0
1585,,,,0,,,0,1585,RN,0,,0
1586,,,,0,,,0,1586,RN,0,,0
1588,,,,0,,,0,1588,RN,0,,0
1589,,,,0,,,0,1589,RN,0,,0
1590,,,,0,,,0,1590,MD,0,,0
1592,,,,0,,,0,1592,RRT,0,,0
1593,,,,0,,,0,1593,MD,0,,0
1595,,,,0,,,0,1595,MD,0,,0
1596,,,,0,,,0,1596,RRT,0,,0
1598,,,,0,,,0,1598,RRT,0,,0
1599,,,,0,,,0,1599,RPh,0,,0
1600,,,,0,,,0,1600,PT,0,,0
1602,,,,0,,,0,1602,RN,0,,0
1603,,,,0,,,0,1603,MD,0,,0
1605,,,,0,,,0,1605,RRT,0,,0
1606,,,,0,,,0,1606,RN,0,,0
1608,,,,0,,,0,1608,MD,0,,0
1609,,,,0,,,0,1609,MD,0,,0
1611,,,,0,,,0,1611,DI,0,,0
1612,,,,0,,,0,1612,MD,0,,0
1614,,,,0,,,0,1614,MD,0,,0
1615,,,,0,,,0,1615,MD,0,,0
1616,,,,0,,,0,1616,RN,0,,0
1618,,,,0,,,0,1618,RN,0,,0
1619,,,,0,,,0,1619,RN,0,,0
1621,,,,0,,,0,1621,RN,0,,0
1622,,,,0,,,0,1622,RN,0,,0
1624,,,,0,,,0,1624,MD,0,,0
1625,,,,0,,,0,1625,RRT,0,,0
1627,,,,0,,,0,1627,RN,0,,0
1628,,,,0,,,0,1628,RN,0,,0
1630,,,,0,,,0,1630,RN,0,,0
1631,,,,0,,,0,1631,RN,0,,0
1632,,,,0,,,0,1632,MD,0,,0
1634,,,,0,,,0,1634,MD,0,,0
1635,,,,0,,,0,1635,RRT,0,,0
1637,,,,0,,,0,1637,RRT,0,,0
1638,,,,0,,,0,1638,RN,0,,0
1639,,,,0,,,0,1639,RPh,0,,0
1641,,,,0,,,0,1641,RN,0,,0
1642,,,,0,,,0,1642,MD,0,,0
1644,,,,0,,,0,1644,RPh,0,,0
1645,,,,0,,,0,1645,MD,0,,0
1646,,,,0,,,0,1646,RN,0,,0
1648,,,,0,,,0,1648,MD,0,,0
1649,,,,0,,,0,1649,MD,0,,0
1651,,,,0,,,0,1651,MD,0,,0
1652,,,,0,,,0,1652,MD,0,,0
1653,,,,0,,,0,1653,RPh,0,,0
1655,,,,0,,,0,1655,MD,0,,0
1656,,,,0,,,0,1656,MD,0,,0
1658,,,,0,,,0,1658,RN,0,,0
1659,,,,0,,,0,1659,MD,0,,0
1661,,,,0,,,0,1661,RN,0,,0
1662,,,,0,,,0,1662,MD,0,,0
1664,,,,0,,,0,1664,MD,0,,0
1665,,,,0,,,0,1665,RN,0,,0
1666,,,,0,,,0,1666,RN,0,,0
1668,,,,0,,,0,1668,MD,0,,0
1669,,,,0,,,0,1669,RRT,0,,0
1671,,,,0,,,0,1671,RN,0,,0
1672,,,,0,,,0,1672,MD,0,,0
1674,,,,0,,,0,1674,MD,0,,0
1675,,,,0,,,0,1675,RRT,0,,0
1677,,,,0,,,0,1677,MD,0,,0
1678,,,,0,,,0,1678,MD,0,,0
1679,,,,0,,,0,1679,MD,0,,0
1681,,,,0,,,0,1681,MD,0,,0
1682,,,,0,,,0,1682,RN,0,,0
1684,,,,0,,,0,1684,RPh,0,,0
1685,,,,0,,,0,1685,MD,0,,0
1687,,,,0,,,0,1687,MD,0,,0
1688,,,,0,,,0,1688,MD,0,,0
1690,,,,0,,,0,1690,MD,0,,0
1691,,,,0,,,0,1691,MD,0,,0
1692,,,,0,,,0,1692,MD,0,,0
1694,,,,0,,,0,1694,MD,0,,0
1695,,,,0,,,0,1695,MD,0,,0
1697,,,,0,,,0,1697,MD,0,,0
1698,,,,0,,,0,1698,RRT,0,,0
1700,,,,0,,,0,1700,MD,0,,0
1701,,,,0,,,0,1701,RN,0,,0
1703,,,,0,,,0,1703,DI,0,,0
1704,,,,0,,,0,1704,RN,0,,0
1706,,,,0,,,0,1706,RN,0,,0
1707,,,,0,,,0,1707,RN,0,,0
1709,,,,0,,,0,1709,PT,0,,0
1710,,,,0,,,0,1710,RN,0,,0
1712,,,,0,,,0,1712,RN,0,,0
1713,,,,0,,,0,1713,MD,0,,0
1715,,,,0,,,0,1715,MD,0,,0
1716,,,,0,,,0,1716,RN,0,,0
1718,,,,0,,,0,1718,,0,,0
1719,,,,0,,,0,1719,MD,0,,0
1720,,,,0,,,0,1720,MD,0,,0
1721,,,,0,,,0,1721,MD,0,,0
1722,,,,0,,,0,1722,RN,0,,0
1723,,,,0,,,0,1723,MD,0,,0
1724,,,,0,,,0,1724,MD,0,,0
1725,,,,0,,,0,1725,MD,0,,0
1726,,,,0,,,0,1726,MD,0,,0
1727,,,,0,,,0,1727,RPh,0,,0
1728,,,,0,,,0,1728,MD,0,,0
1729,,,,0,,,0,1729,RN,0,,0
1730,,,,0,,,0,1730,RN,0,,0
1731,,,,0,,,0,1731,RN,0,,0
1732,,,,0,,,0,1732,RN,0,,0
1733,,,,0,,,0,1733,RN,0,,0
1734,,,,0,,,0,1734,RPh,0,,0
1735,,,,0,,,0,1735,RN,0,,0
1736,,,,0,,,0,1736,RPh,0,,0
1737,,,,0,,,0,1737,RRT,0,,0
1738,,,,0,,,0,1738,RRT,0,,0
1739,,,,0,,,0,1739,MD,0,,0
1740,,,,0,,,0,1740,RN,0,,0
1741,,,,0,,,0,1741,RN,0,,0
1742,,,,0,,,0,1742,RN,0,,0
1743,,,,0,,,0,1743,RN,0,,0
1744,,,,0,,,0,1744,MD,0,,0
1745,,,,0,,,0,1745,MD,0,,0
1746,,,,0,,,0,1746,MD,0,,0
1747,,,,0,,,0,1747,RN,0,,0
1748,,,,0,,,0,1748,RN,0,,0
1749,,,,0,,,0,1749,RN,0,,0
1750,,,,0,,,0,1750,RN,0,,0
1751,,,,0,,,0,1751,RN,0,,0
1752,,,,0,,,0,1752,RN,0,,0
1753,,,,0,,,0,1753,RN,0,,0
1754,,,,0,,,0,1754,MD,0,,0
1755,,,,0,,,0,1755,MD,0,,0
1756,,,,0,,,0,1756,MD,0,,0
1757,,,,0,,,0,1757,MD,0,,0
1758,,,,0,,,0,1758,RN,0,,0
1759,,,,0,,,0,1759,MD,0,,0
1760,,,,0,,,0,1760,MD,0,,0
1761,,,,0,,,0,1761,RN,0,,0
1762,,,,0,,,0,1762,OTR/L,0,,0
1763,,,,0,,,0,1763,MD,0,,0
1764,,,,0,,,0,1764,MD,0,,0
1765,,,,0,,,0,1765,MD,0,,0
1766,,,,0,,,0,1766,MD,0,,0
1767,,,,0,,,0,1767,MD,0,,0
1768,,,,0,,,0,1768,RPh,0,,0
1769,,,,0,,,0,1769,MD,0,,0
1770,,,,0,,,0,1770,CoWork,0,,0
1771,,,,0,,,0,1771,RN,0,,0
1772,,,,0,,,0,1772,RRT,0,,0
1773,,,,0,,,0,1773,MD,0,,0
1774,,,,0,,,0,1774,RN,0,,0
1775,,,,0,,,0,1775,RN,0,,0
1776,,,,0,,,0,1776,RN,0,,0
1777,,,,0,,,0,1777,MD,0,,0
1778,,,,0,,,0,1778,RPh,0,,0
1779,,,,0,,,0,1779,MD,0,,0
1780,,,,0,,,0,1780,MD,0,,0
1781,,,,0,,,0,1781,MD,0,,0
1782,,,,0,,,0,1782,RPh,0,,0
1783,,,,0,,,0,1783,MD,0,,0
1784,,,,0,,,0,1784,MD,0,,0
1785,,,,0,,,0,1785,MD,0,,0
1786,,,,0,,,0,1786,MD,0,,0
1787,,,,0,,,0,1787,MD,0,,0
1788,,,,0,,,0,1788,MD,0,,0
1789,,,,0,,,0,1789,RPh,0,,0
1790,,,,0,,,0,1790,RN,0,,0
1791,,,,0,,,0,1791,MD,0,,0
1792,,,,0,,,0,1792,PT,0,,0
1793,,,,0,,,0,1793,RPh,0,,0
1794,,,,0,,,0,1794,MD,0,,0
1795,,,,0,,,0,1795,RN,0,,0
1796,,,,0,,,0,1796,UA,0,,0
1797,,,,0,,,0,1797,RN,0,,0
1798,,,,0,,,0,1798,MD,0,,0
1799,,,,0,,,0,1799,RN,0,,0
1800,,,,0,,,0,1800,MD,0,,0
1801,,,,0,,,0,1801,RPh,0,,0
1802,,,,0,,,0,1802,CoWker,0,,0
1803,,,,0,,,0,1803,PT,0,,0
1804,,,,0,,,0,1804,RRT,0,,0
1806,,,,0,,,0,1806,MD,0,,0
1807,,,,0,,,0,1807,RN,0,,0
1809,,,,0,,,0,1809,MD,0,,0
1810,,,,0,,,0,1810,MD,0,,0
1811,,,,0,,,0,1811,MD,0,,0
1813,,,,0,,,0,1813,RRT,0,,0
1814,,,,0,,,0,1814,MD,0,,0
1816,,,,0,,,0,1816,PT,0,,0
1817,,,,0,,,0,1817,MD,0,,0
1819,,,,0,,,0,1819,RRT,0,,0
1820,,,,0,,,0,1820,UA,0,,0
1821,,,,0,,,0,1821,MD,0,,0
1823,,,,0,,,0,1823,MD,0,,0
1824,,,,0,,,0,1824,MD,0,,0
1826,,,,0,,,0,1826,RN,0,,0
1827,,,,0,,,0,1827,RN,0,,0
1829,,,,0,,,0,1829,RN,0,,0
1830,,,,0,,,0,1830,MD,0,,0
1832,,,,0,,,0,1832,MD,0,,0
1833,,,,0,,,0,1833,RN,0,,0
1835,,,,0,,,0,1835,MD,0,,0
1837,,,,0,,,0,1837,MD,0,,0
1838,,,,0,,,0,1838,MD,0,,0
1839,,,,0,,,0,1839,MD,0,,0
1841,,,,0,,,0,1841,RRT,0,,0
1842,,,,0,,,0,1842,MD,0,,0
1844,,,,0,,,0,1844,D,0,,0
1845,,,,0,,,0,1845,PT,0,,0
1846,,,,0,,,0,1846,RN,0,,0
1848,,,,0,,,0,1848,MD,0,,0
1849,,,,0,,,0,1849,CoWker,0,,0
1851,,,,0,,,0,1851,RRT,0,,0
1852,,,,0,,,0,1852,MD,0,,0
1854,,,,0,,,0,1854,MD,0,,0
1855,,,,0,,,0,1855,MD,0,,0
1857,,,,0,,,0,1857,MD,0,,0
1858,,,,0,,,0,1858,MD,0,,0
1859,,,,0,,,0,1859,UA,0,,0
1861,,,,0,,,0,1861,MD,0,,0
1862,,,,0,,,0,1862,RN,0,,0
1864,,,,0,,,0,1864,RN,0,,0
1866,,,,0,,,0,1866,RD,0,,0
1867,,,,0,,,0,1867,MD,0,,0
1869,,,,0,,,0,1869,RN,0,,0
1870,,,,0,,,0,1870,RD,0,,0
1872,,,,0,,,0,1872,MD,0,,0
1873,,,,0,,,0,1873,MD,0,,0
1874,,,,0,,,0,1874,RN,0,,0
1876,,,,0,,,0,1876,RRT,0,,0
1878,,,,0,,,0,1878,MD,0,,0
1879,,,,0,,,0,1879,MD,0,,0
1880,,,,0,,,0,1880,MD,0,,0
1882,,,,0,,,0,1882,MD,0,,0
1883,,,,0,,,0,1883,MD,0,,0
1885,,,,0,,,0,1885,MD,0,,0
1886,,,,0,,,0,1886,MD,0,,0
1888,,,,0,,,0,1888,MD,0,,0
1889,,,,0,,,0,1889,MD,0,,0
1891,,,,0,,,0,1891,MD,0,,0
1892,,,,0,,,0,1892,RPh,0,,0
1894,,,,0,,,0,1894,MD,0,,0
1895,,,,0,,,0,1895,CoWork,0,,0
1897,,,,0,,,0,1897,NP,0,,0
1898,,,,0,,,0,1898,MD,0,,0
1900,,,,0,,,0,1900,RN,0,,0
1901,,,,0,,,0,1901,RN,0,,0
1903,,,,0,,,0,1903,RN,0,,0
1904,,,,0,,,0,1904,MD,0,,0
1905,,,,0,,,0,1905,MD,0,,0
1907,,,,0,,,0,1907,RN,0,,0
1908,,,,0,,,0,1908,RRT,0,,0
1910,,,,0,,,0,1910,MD,0,,0
1911,,,,0,,,0,1911,RN,0,,0
1913,,,,0,,,0,1913,MD,0,,0
1914,,,,0,,,0,1914,RN,0,,0
1916,,,,0,,,0,1916,DI,0,,0
1917,,,,0,,,0,1917,MD,0,,0
1919,,,,0,,,0,1919,RPh,0,,0
1920,,,,0,,,0,1920,MD,0,,0
1921,,,,0,,,0,1921,MD,0,,0
1923,,,,0,,,0,1923,RN,0,,0
1924,,,,0,,,0,1924,RN,0,,0
1926,,,,0,,,0,1926,RN,0,,0
1927,,,,0,,,0,1927,MD,0,,0
1929,,,,0,,,0,1929,CRT,0,,0
1930,,,,0,,,0,1930,MD,0,,0
1932,,,,0,,,0,1932,RN,0,,0
1933,,,,0,,,0,1933,RN,0,,0
1935,,,,0,,,0,1935,RN,0,,0
1936,,,,0,,,0,1936,UA,0,,0
1937,,,,0,,,0,1937,MD,0,,0
1939,,,,0,,,0,1939,RN,0,,0
1940,,,,0,,,0,1940,RN,0,,0
1941,,,,0,,,0,1941,RN,0,,0
1942,,,,0,,,0,1942,RRT,0,,0
1943,,,,0,,,0,1943,RN,0,,0
1944,,,,0,,,0,1944,RPh,0,,0
1945,,,,0,,,0,1945,RPh,0,,0
1946,,,,0,,,0,1946,RN,0,,0
1947,,,,0,,,0,1947,MD,0,,0
1948,,,,0,,,0,1948,RPh,0,,0
3897,,,,0,,,0,3897,MD,0,,0
3898,,,,0,,,0,3898,PhStud,0,,0
3899,,,,0,,,0,3899,MD,0,,0
3900,,,,0,,,0,3900,MedSt.,0,,0
3901,,,,0,,,0,3901,PhStud,0,,0
3902,,,,0,,,0,3902,RN,0,,0
3903,,,,0,,,0,3903,MD,0,,0
3904,,,,0,,,0,3904,RRT,0,,0
3905,,,,0,,,0,3905,Med St,0,,0
3906,,,,0,,,0,3906,PhStud,0,,0
3907,,,,0,,,0,3907,MD,0,,0
3908,,,,0,,,0,3908,PhStud,0,,0
3909,,,,0,,,0,3909,MD,0,,0
3910,,,,0,,,0,3910,RN,0,,0
3911,,,,0,,,0,3911,MD,0,,0
3912,,,,0,,,0,3912,MD,0,,0
3913,,,,0,,,0,3913,RN,0,,0
3914,,,,0,,,0,3914,MD,0,,0
3915,,,,0,,,0,3915,MD,0,,0
3916,,,,0,,,0,3916,UCO,0,,0
3917,,,,0,,,0,3917,RN,0,,0
3918,,,,0,,,0,3918,PCT,0,,0
3919,,,,0,,,0,3919,RN,0,,0
3920,,,,0,,,0,3920,MD,0,,0
3921,,,,0,,,0,3921,MD,0,,0
3922,,,,0,,,0,3922,RN,0,,0
3923,,,,0,,,0,3923,MD,0,,0
3924,,,,0,,,0,3924,MD,0,,0
3925,,,,0,,,0,3925,PCT,0,,0
3926,,,,0,,,0,3926,PA,0,,0
3927,,,,0,,,0,3927,UA,0,,0
3928,,,,0,,,0,3928,RRT,0,,0
3929,,,,0,,,0,3929,RN,0,,0
3930,,,,0,,,0,3930,NP,0,,0
3931,,,,0,,,0,3931,RN,0,,0
3932,,,,0,,,0,3932,RN,0,,0
3933,,,,0,,,0,3933,RN,0,,0
3934,,,,0,,,0,3934,MD,0,,0
3935,,,,0,,,0,3935,MD,0,,0
3936,,,,0,,,0,3936,MD,0,,0
3937,,,,0,,,0,3937,MD,0,,0
3938,,,,0,,,0,3938,RN,0,,0
3939,,,,0,,,0,3939,MD,0,,0
3940,,,,0,,,0,3940,MD,0,,0
3941,,,,0,,,0,3941,DInter,0,,0
3942,,,,0,,,0,3942,RPh,0,,0
3943,,,,0,,,0,3943,UCO,0,,0
3944,,,,0,,,0,3944,RRT,0,,0
3945,,,,0,,,0,3945,DietIn,0,,0
3946,,,,0,,,0,3946,PCT,0,,0
3947,,,,0,,,0,3947,DietIn,0,,0
3948,,,,0,,,0,3948,DietIn,0,,0
3949,,,,0,,,0,3949,RN,0,,0
3950,,,,0,,,0,3950,RN,0,,0
3951,,,,0,,,0,3951,RN,0,,0
3952,,,,0,,,0,3952,RN,0,,0
3953,,,,0,,,0,3953,DietIn,0,,0
3954,,,,0,,,0,3954,MD,0,,0
3955,,,,0,,,0,3955,RN,0,,0
3956,,,,0,,,0,3956,DietIn,0,,0
3957,,,,0,,,0,3957,MD,0,,0
3958,,,,0,,,0,3958,MD,0,,0
3959,,,,0,,,0,3959,Med ST,0,,0
3960,,,,0,,,0,3960,RRT,0,,0
3961,,,,0,,,0,3961,MD,0,,0
3962,,,,0,,,0,3962,MD,0,,0
3963,,,,0,,,0,3963,RPh,0,,0
3964,,,,0,,,0,3964,RRT,0,,0
3965,,,,0,,,0,3965,MD,0,,0
3966,,,,0,,,0,3966,MD,0,,0
3967,,,,0,,,0,3967,MD,0,,0
3968,,,,0,,,0,3968,MD,0,,0
3969,,,,0,,,0,3969,UA,0,,0
3970,,,,0,,,0,3970,,0,,0
3972,,,,0,,,0,3972,MD,0,,0
3973,,,,0,,,0,3973,Co-Wk,0,,0
3975,,,,0,,,0,3975,RRT,0,,0
8716,,,,0,,,0,8716,MS,0,,0
8718,,,,0,,,0,8718,MS,0,,0
8720,,,,0,,,0,8720,MS,0,,0
8721,,,,0,,,0,8721,DI,0,,0
8722,,,,0,,,0,8722,DI,0,,0
8724,,,,0,,,0,8724,DI,0,,0
8725,,,,0,,,0,8725,DI,0,,0
8727,,,,0,,,0,8727,DI,0,,0
8728,,,,0,,,0,8728,DI,0,,0
8730,,,,0,,,0,8730,DI,0,,0
8731,,,,0,,,0,8731,DI,0,,0
8732,,,,0,,,0,8732,DI,0,,0
8734,,,,0,,,0,8734,DI,0,,0
8735,,,,0,,,0,8735,DI,0,,0
8737,,,,0,,,0,8737,DI,0,,0
8738,,,,0,,,0,8738,DI,0,,0
8739,,,,0,,,0,8739,DI,0,,0
8741,,,,0,,,0,8741,DI,0,,0
8742,,,,0,,,0,8742,DI,0,,0
8743,,,,0,,,0,8743,DI,0,,0
8745,,,,0,,,0,8745,Rn,0,,0
8746,,,,0,,,0,8746,Rn,0,,0
8748,,,,0,,,0,8748,RN,0,,0
8749,,,,0,,,0,8749,RN,0,,0
8750,,,,0,,,0,8750,RN,0,,0
8751,,,,0,,,0,8751,RN,0,,0
8752,,,,0,,,0,8752,RN,0,,0
8753,,,,0,,,0,8753,RN,0,,0
8754,,,,0,,,0,8754,RPH,0,,0
8755,,,,0,,,0,8755,RPH,0,,0
8756,,,,0,,,0,8756,RPH,0,,0
8757,,,,0,,,0,8757,RN,0,,0
8758,,,,0,,,0,8758,RN,0,,0
8759,,,,0,,,0,8759,RN,0,,0
8760,,,,0,,,0,8760,RNStu,0,,0
8761,,,,0,,,0,8761,RNStu,0,,0
8762,,,,0,,,0,8762,StuNur,0,,0
8763,,,,0,,,0,8763,StuNur,0,,0
8764,,,,0,,,0,8764,Unit A,0,,0
8765,,,,0,,,0,8765,Unit A,0,,0
8766,,,,0,,,0,8766,Unit A,0,,0
8767,,,,0,,,0,8767,St,0,,0
8768,,,,0,,,0,8768,St,0,,0
8769,,,,0,,,0,8769,St,0,,0
8770,,,,0,,,0,8770,StuNur,0,,0
8771,,,,0,,,0,8771,StuNur,0,,0
8772,,,,0,,,0,8772,rn,0,,0
8773,,,,0,,,0,8773,rn,0,,0
8774,,,,0,,,0,8774,rn,0,,0
8775,,,,0,,,0,8775,RN,0,,0
8776,,,,0,,,0,8776,RN,0,,0
8777,,,,0,,,0,8777,RN,0,,0
8995,,,,0,,,0,8995,MS,0,,0
8996,,,,0,,,0,8996,MS,0,,0
8997,,,,0,,,0,8997,RN,0,,0
8998,,,,0,,,0,8998,RN,0,,0
8999,,,,0,,,0,8999,RN,0,,0
9000,,,,0,,,0,9000,MS,0,,0
9001,,,,0,,,0,9001,MS,0,,0
9002,,,,0,,,0,9002,MS,0,,0
9003,,,,0,,,0,9003,RN,0,,0
9004,,,,0,,,0,9004,RN,0,,0
9005,,,,0,,,0,9005,RN,0,,0
9006,,,,0,,,0,9006,MS,0,,0
9007,,,,0,,,0,9007,MS,0,,0
9008,,,,0,,,0,9008,MS,0,,0
9009,,,,0,,,0,9009,StNuIV,0,,0
9010,,,,0,,,0,9010,StNuIV,0,,0
9011,,,,0,,,0,9011,StNuIV,0,,0
9012,,,,0,,,0,9012,StNuIV,0,,0
9013,,,,0,,,0,9013,StNuIV,0,,0
9014,,,,0,,,0,9014,StNuIV,0,,0
9015,,,,0,,,0,9015,StNuIV,0,,0
9016,,,,0,,,0,9016,StNuIV,0,,0
9017,,,,0,,,0,9017,PCT,0,,0
9018,,,,0,,,0,9018,PCT,0,,0
9019,,,,0,,,0,9019,PCT,0,,0
9020,,,,0,,,0,9020,RN,0,,0
9021,,,,0,,,0,9021,RN,0,,0
9022,,,,0,,,0,9022,RN,0,,0
9023,,,,0,,,0,9023,RTS,0,,0
9024,,,,0,,,0,9024,RTS,0,,0
9025,,,,0,,,0,9025,RTS,0,,0
9026,,,,0,,,0,9026,RTS,0,,0
9027,,,,0,,,0,9027,RTS,0,,0
9028,,,,0,,,0,9028,RTS,0,,0
9029,,,,0,,,0,9029,rts,0,,0
9030,,,,0,,,0,9030,rts,0,,0
9031,,,,0,,,0,9031,rts,0,,0
9032,,,,0,,,0,9032,RN,0,,0
9033,,,,0,,,0,9033,RN,0,,0
9034,,,,0,,,0,9034,RN,0,,0
9035,,,,0,,,0,9035,RN,0,,0
9036,,,,0,,,0,9036,RN,0,,0
9037,,,,0,,,0,9037,RN,0,,0
9038,,,,0,,,0,9038,ms,0,,0
9039,,,,0,,,0,9039,ms,0,,0
9040,,,,0,,,0,9040,ms,0,,0
9041,,,,0,,,0,9041,MDs,0,,0
9042,,,,0,,,0,9042,MDs,0,,0
9043,,,,0,,,0,9043,MDs,0,,0
9044,,,,0,,,0,9044,RN,0,,0
9045,,,,0,,,0,9045,RN,0,,0
9046,,,,0,,,0,9046,UCO,0,,0
9047,,,,0,,,0,9047,UCO,0,,0
9048,,,,0,,,0,9048,UCO,0,,0
9050,,,,0,,,0,9050,studen,0,,0
9051,,,,0,,,0,9051,studen,0,,0
9053,,,,0,,,0,9053,Stu,0,,0
9054,,,,0,,,0,9054,Stu,0,,0
9055,,,,0,,,0,9055,Stu,0,,0
9057,,,,0,,,0,9057,Stu,0,,0
9058,,,,0,,,0,9058,Stu,0,,0
9060,,,,0,,,0,9060,Stu,0,,0
9061,,,,0,,,0,9061,RN,0,,0
9063,,,,0,,,0,9063,RN,0,,0
9064,,,,0,,,0,9064,Stu,0,,0
9065,,,,0,,,0,9065,Stu,0,,0
9067,,,,0,,,0,9067,Stu,0,,0
9068,,,,0,,,0,9068,Stu,0,,0
9070,,,,0,,,0,9070,RRT,0,,0
9071,,,,0,,,0,9071,RRT,0,,0
